{ S3,S2,S1,S0, M, A3,A2,A1,A0, B3,B2,B1,B0, C0, Start }
{ 1,0,0,1, 1, 0,1,0,1, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 1,0,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 1,0,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 1,0,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 1,0,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 1,1,0,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 1,1,0,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 1,1,1,0, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 1,1,1,1, 0, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,0,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,0,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,0,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,0,1,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,1,0,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,1,0,1, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,1, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,0, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,1,1, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,0, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,0,1, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,0, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,1,1,1, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,0, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,0,1, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,0, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,0,1,1, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,0, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,0,1, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,0, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 1,1,1,1, 0,1,1,0, 1, 1 }
{ 1,0,0,1, 1, 0,0,0,0, 0,1,1,1, 1, 1 }
